song_id,n_samples,n_quadrant_transitions,is_emotionally_stable,is_emotionally_changing,dominant_emotion_quadrant,dominant_emotion_class,pct_time_Q1,pct_time_Q2,pct_time_Q3,pct_time_Q4,split,track_id,n_transitions,is_stable,dominant_quadrant
657,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,657,0,True,Q3
658,60,10,False,True,Q2,high_valence_low_arousal,0.0,63.33333333333333,0.0,36.666666666666664,train,658,10,False,Q2
660,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,660,0,True,Q4
661,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,661,0,True,Q4
662,60,3,False,True,Q3,low_valence_high_arousal,0.0,0.0,86.66666666666667,13.333333333333334,train,662,3,False,Q3
663,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,663,0,True,Q4
664,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,664,0,True,Q1
665,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,665,0,True,Q1
666,60,1,False,True,Q3,low_valence_high_arousal,31.666666666666664,0.0,68.33333333333333,0.0,train,666,1,False,Q3
667,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,667,0,True,Q4
668,60,1,False,True,Q2,high_valence_low_arousal,16.666666666666664,83.33333333333334,0.0,0.0,train,668,1,False,Q2
671,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,671,0,True,Q4
672,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,672,0,True,Q2
673,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,673,0,True,Q1
674,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,674,0,True,Q1
675,60,1,False,True,Q2,high_valence_low_arousal,0.0,80.0,0.0,20.0,test,675,1,False,Q2
676,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,676,0,True,Q1
677,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,677,0,True,Q1
681,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,681,0,True,Q2
682,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,test,682,0,True,Q2
684,60,3,False,True,Q4,low_valence_low_arousal,0.0,20.0,0.0,80.0,test,684,3,False,Q4
685,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,685,0,True,Q4
686,60,1,False,True,Q2,high_valence_low_arousal,0.0,71.66666666666667,0.0,28.333333333333332,train,686,1,False,Q2
687,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,687,0,True,Q1
688,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,688,0,True,Q4
689,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,689,0,True,Q4
690,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,690,0,True,Q4
691,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,8.333333333333332,91.66666666666666,val,691,1,False,Q4
692,60,2,False,True,Q3,low_valence_high_arousal,3.3333333333333335,0.0,96.66666666666667,0.0,train,692,2,False,Q3
693,60,1,False,True,Q3,low_valence_high_arousal,36.666666666666664,0.0,63.33333333333333,0.0,train,693,1,False,Q3
695,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,695,0,True,Q1
696,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,696,0,True,Q1
697,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,697,0,True,Q2
698,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,698,0,True,Q4
699,60,2,False,True,Q4,low_valence_low_arousal,0.0,3.3333333333333335,0.0,96.66666666666667,train,699,2,False,Q4
700,60,3,False,True,Q2,high_valence_low_arousal,23.333333333333332,75.0,0.0,1.6666666666666667,train,700,3,False,Q2
702,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,702,0,True,Q3
703,60,1,False,True,Q2,high_valence_low_arousal,40.0,60.0,0.0,0.0,train,703,1,False,Q2
704,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,704,0,True,Q4
706,60,7,False,True,Q2,high_valence_low_arousal,0.0,61.66666666666667,13.333333333333334,25.0,train,706,7,False,Q2
707,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,707,0,True,Q4
708,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,708,0,True,Q4
709,60,4,False,True,Q3,low_valence_high_arousal,15.0,0.0,85.0,0.0,train,709,4,False,Q3
710,60,10,False,True,Q3,low_valence_high_arousal,0.0,0.0,58.333333333333336,41.66666666666667,val,710,10,False,Q3
711,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,711,0,True,Q4
712,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,712,0,True,Q4
713,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,713,0,True,Q2
714,60,1,False,True,Q4,low_valence_low_arousal,0.0,6.666666666666667,0.0,93.33333333333333,train,714,1,False,Q4
715,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,715,0,True,Q4
717,60,2,False,True,Q4,low_valence_low_arousal,0.0,1.6666666666666667,0.0,98.33333333333333,test,717,2,False,Q4
718,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,718,0,True,Q1
719,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,719,0,True,Q1
721,60,1,False,True,Q3,low_valence_high_arousal,28.333333333333332,0.0,71.66666666666667,0.0,val,721,1,False,Q3
722,60,2,False,True,Q1,high_valence_high_arousal,55.00000000000001,45.0,0.0,0.0,train,722,2,False,Q1
723,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,723,0,True,Q1
724,60,2,False,True,Q1,high_valence_high_arousal,81.66666666666667,0.0,18.333333333333332,0.0,train,724,2,False,Q1
725,60,2,False,True,Q2,high_valence_low_arousal,40.0,60.0,0.0,0.0,val,725,2,False,Q2
726,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,726,0,True,Q3
727,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,727,0,True,Q4
728,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,728,0,True,Q1
729,60,5,False,True,Q3,low_valence_high_arousal,0.0,0.0,66.66666666666666,33.33333333333333,train,729,5,False,Q3
730,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,730,0,True,Q4
731,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,731,0,True,Q1
732,60,3,False,True,Q2,high_valence_low_arousal,8.333333333333332,71.66666666666667,0.0,20.0,train,732,3,False,Q2
733,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,733,0,True,Q4
734,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,734,0,True,Q1
735,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,735,0,True,Q4
736,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,736,0,True,Q4
737,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,737,0,True,Q4
738,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,738,0,True,Q1
739,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,739,0,True,Q1
740,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,740,0,True,Q4
741,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,741,0,True,Q4
742,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,742,0,True,Q1
743,60,1,False,True,Q4,low_valence_low_arousal,0.0,1.6666666666666667,0.0,98.33333333333333,train,743,1,False,Q4
744,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,744,0,True,Q1
745,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,745,0,True,Q4
746,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,746,0,True,Q4
747,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,747,0,True,Q2
748,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,748,0,True,Q4
749,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,749,0,True,Q4
750,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,test,750,0,True,Q2
756,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,756,0,True,Q1
757,60,2,False,True,Q1,high_valence_high_arousal,68.33333333333333,31.666666666666664,0.0,0.0,test,757,2,False,Q1
758,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,758,0,True,Q2
759,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,759,0,True,Q1
763,60,1,False,True,Q2,high_valence_low_arousal,0.0,93.33333333333333,0.0,6.666666666666667,train,763,1,False,Q2
764,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,764,0,True,Q1
767,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,767,0,True,Q1
769,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,769,0,True,Q3
773,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,773,0,True,Q4
775,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,775,0,True,Q4
776,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,776,0,True,Q4
777,60,1,False,True,Q3,low_valence_high_arousal,25.0,0.0,75.0,0.0,train,777,1,False,Q3
779,60,2,False,True,Q4,low_valence_low_arousal,0.0,8.333333333333332,0.0,91.66666666666666,train,779,2,False,Q4
780,60,2,False,True,Q1,high_valence_high_arousal,95.0,5.0,0.0,0.0,train,780,2,False,Q1
781,60,1,False,True,Q2,high_valence_low_arousal,0.0,80.0,0.0,20.0,train,781,1,False,Q2
782,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,782,0,True,Q3
784,60,1,False,True,Q2,high_valence_low_arousal,0.0,58.333333333333336,0.0,41.66666666666667,train,784,1,False,Q2
787,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,787,0,True,Q1
789,60,1,False,True,Q2,high_valence_low_arousal,0.0,61.66666666666667,0.0,38.333333333333336,train,789,1,False,Q2
790,60,2,False,True,Q1,high_valence_high_arousal,95.0,0.0,5.0,0.0,train,790,2,False,Q1
791,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,791,0,True,Q4
794,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,794,0,True,Q4
795,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,795,0,True,Q4
796,60,3,False,True,Q1,high_valence_high_arousal,60.0,1.6666666666666667,0.0,38.333333333333336,train,796,3,False,Q1
797,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,797,0,True,Q2
798,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,798,0,True,Q3
799,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,test,799,0,True,Q2
800,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,800,0,True,Q4
801,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,801,0,True,Q4
804,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,804,0,True,Q1
805,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,805,0,True,Q4
806,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,806,0,True,Q1
807,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,807,0,True,Q2
808,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,808,0,True,Q4
810,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,810,0,True,Q1
811,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,811,0,True,Q4
813,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,813,0,True,Q2
814,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,814,0,True,Q1
815,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,815,0,True,Q1
818,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,818,0,True,Q1
819,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,819,0,True,Q2
820,60,1,False,True,Q1,high_valence_high_arousal,91.66666666666666,8.333333333333332,0.0,0.0,train,820,1,False,Q1
823,60,2,False,True,Q4,low_valence_low_arousal,5.0,0.0,35.0,60.0,val,823,2,False,Q4
824,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,824,0,True,Q1
825,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,test,825,0,True,Q2
826,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,826,0,True,Q4
829,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,829,0,True,Q4
830,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,830,0,True,Q1
831,60,1,False,True,Q1,high_valence_high_arousal,58.333333333333336,41.66666666666667,0.0,0.0,train,831,1,False,Q1
833,60,1,False,True,Q2,high_valence_low_arousal,41.66666666666667,58.333333333333336,0.0,0.0,train,833,1,False,Q2
834,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,834,0,True,Q4
836,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,836,0,True,Q1
839,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,839,0,True,Q4
841,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,841,0,True,Q4
844,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,844,0,True,Q4
845,60,3,False,True,Q2,high_valence_low_arousal,0.0,65.0,0.0,35.0,train,845,3,False,Q2
846,60,2,False,True,Q3,low_valence_high_arousal,3.3333333333333335,0.0,80.0,16.666666666666664,train,846,2,False,Q3
848,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,848,0,True,Q4
850,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,850,0,True,Q4
851,60,4,False,True,Q4,low_valence_low_arousal,0.0,0.0,10.0,90.0,test,851,4,False,Q4
852,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,852,0,True,Q4
854,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,854,0,True,Q4
855,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,855,0,True,Q4
856,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,856,0,True,Q1
857,60,3,False,True,Q2,high_valence_low_arousal,0.0,90.0,0.0,10.0,test,857,3,False,Q2
858,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,858,0,True,Q4
859,60,8,False,True,Q4,low_valence_low_arousal,0.0,28.333333333333332,0.0,71.66666666666667,test,859,8,False,Q4
860,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,860,0,True,Q1
863,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,863,0,True,Q1
864,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,864,0,True,Q1
865,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,865,0,True,Q4
866,60,2,False,True,Q3,low_valence_high_arousal,18.333333333333332,0.0,81.66666666666667,0.0,train,866,2,False,Q3
867,60,3,False,True,Q1,high_valence_high_arousal,75.0,25.0,0.0,0.0,train,867,3,False,Q1
869,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,869,0,True,Q4
871,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,871,0,True,Q3
872,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,872,0,True,Q2
873,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,873,0,True,Q1
874,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,874,0,True,Q3
876,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,876,0,True,Q1
879,60,1,False,True,Q1,high_valence_high_arousal,78.33333333333333,21.666666666666668,0.0,0.0,val,879,1,False,Q1
880,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,880,0,True,Q4
882,60,4,False,True,Q4,low_valence_low_arousal,41.66666666666667,0.0,6.666666666666667,51.66666666666667,test,882,4,False,Q4
884,60,7,False,True,Q3,low_valence_high_arousal,38.333333333333336,0.0,60.0,1.6666666666666667,test,884,7,False,Q3
886,60,3,False,True,Q3,low_valence_high_arousal,11.666666666666666,0.0,88.33333333333333,0.0,test,886,3,False,Q3
887,60,3,False,True,Q2,high_valence_low_arousal,48.333333333333336,51.66666666666667,0.0,0.0,test,887,3,False,Q2
889,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,889,0,True,Q1
890,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,890,0,True,Q4
891,60,5,False,True,Q4,low_valence_low_arousal,0.0,13.333333333333334,0.0,86.66666666666667,test,891,5,False,Q4
892,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,892,0,True,Q4
893,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,893,0,True,Q3
897,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,23.333333333333332,76.66666666666667,val,897,1,False,Q4
898,60,2,False,True,Q3,low_valence_high_arousal,36.666666666666664,0.0,63.33333333333333,0.0,train,898,2,False,Q3
899,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,899,0,True,Q1
902,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,902,0,True,Q3
903,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,903,0,True,Q1
904,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,904,0,True,Q3
908,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,908,0,True,Q1
909,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,909,0,True,Q1
910,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,910,0,True,Q1
911,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,911,0,True,Q3
913,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,913,0,True,Q4
915,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,val,915,0,True,Q2
921,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,921,0,True,Q1
924,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,924,0,True,Q1
925,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,925,0,True,Q4
926,60,1,False,True,Q4,low_valence_low_arousal,0.0,40.0,0.0,60.0,train,926,1,False,Q4
928,60,2,False,True,Q4,low_valence_low_arousal,0.0,0.0,5.0,95.0,train,928,2,False,Q4
931,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,931,0,True,Q1
932,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,932,0,True,Q4
934,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,934,0,True,Q1
936,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,936,0,True,Q3
938,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,938,0,True,Q3
939,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,939,0,True,Q3
941,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,941,0,True,Q1
942,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,50.0,50.0,train,942,1,False,Q4
944,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,944,0,True,Q1
945,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,945,0,True,Q4
949,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,949,0,True,Q1
952,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,952,0,True,Q4
954,60,3,False,True,Q2,high_valence_low_arousal,38.333333333333336,61.66666666666667,0.0,0.0,train,954,3,False,Q2
955,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,955,0,True,Q2
956,60,2,False,True,Q4,low_valence_low_arousal,0.0,0.0,41.66666666666667,58.333333333333336,train,956,2,False,Q4
957,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,957,0,True,Q4
958,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,958,0,True,Q1
959,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,959,0,True,Q1
960,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,960,0,True,Q1
961,60,4,False,True,Q2,high_valence_low_arousal,10.0,63.33333333333333,0.0,26.666666666666668,train,961,4,False,Q2
962,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,962,0,True,Q3
964,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,964,0,True,Q1
967,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,967,0,True,Q4
968,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,968,0,True,Q4
970,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,970,0,True,Q1
973,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,973,0,True,Q3
974,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,974,0,True,Q4
976,60,9,False,True,Q3,low_valence_high_arousal,15.0,0.0,85.0,0.0,val,976,9,False,Q3
977,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,977,0,True,Q3
978,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,978,0,True,Q1
979,60,1,False,True,Q2,high_valence_low_arousal,0.0,76.66666666666667,0.0,23.333333333333332,train,979,1,False,Q2
980,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,980,0,True,Q3
981,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,981,0,True,Q1
983,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,val,983,0,True,Q2
985,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,985,0,True,Q2
986,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,986,0,True,Q3
987,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,987,0,True,Q3
988,60,2,False,True,Q1,high_valence_high_arousal,40.0,0.0,25.0,35.0,val,988,2,False,Q1
989,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,989,0,True,Q1
990,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,990,0,True,Q1
991,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,991,0,True,Q4
993,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,993,0,True,Q4
994,60,1,False,True,Q1,high_valence_high_arousal,71.66666666666667,0.0,28.333333333333332,0.0,test,994,1,False,Q1
995,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,995,0,True,Q4
996,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,996,0,True,Q1
997,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,997,0,True,Q1
999,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,999,0,True,Q2
1000,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1000,0,True,Q1
1001,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1001,0,True,Q3
1002,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1002,0,True,Q4
1003,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1003,0,True,Q2
1004,60,1,False,True,Q3,low_valence_high_arousal,0.0,0.0,95.0,5.0,train,1004,1,False,Q3
1005,60,1,False,True,Q1,high_valence_high_arousal,78.33333333333333,21.666666666666668,0.0,0.0,train,1005,1,False,Q1
1006,60,11,False,True,Q4,low_valence_low_arousal,16.666666666666664,0.0,38.333333333333336,45.0,train,1006,11,False,Q4
1007,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1007,0,True,Q1
1008,60,1,False,True,Q2,high_valence_low_arousal,45.0,55.00000000000001,0.0,0.0,test,1008,1,False,Q2
1009,60,11,False,True,Q3,low_valence_high_arousal,0.0,0.0,58.333333333333336,41.66666666666667,test,1009,11,False,Q3
1010,60,1,False,True,Q1,high_valence_high_arousal,78.33333333333333,21.666666666666668,0.0,0.0,train,1010,1,False,Q1
1011,60,4,False,True,Q4,low_valence_low_arousal,0.0,36.666666666666664,0.0,63.33333333333333,train,1011,4,False,Q4
1012,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1012,0,True,Q4
1013,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1013,0,True,Q4
1014,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1014,0,True,Q3
1015,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1015,0,True,Q1
1016,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1016,0,True,Q4
